genome	contig	protein	gene_number	contig_pos_start	contig_pos_end	frame	is_bin	KEGG_score	METABOLIC_score	Pfam_score	dbCAN_score	PHROG_score	FOAM_score	KEGG_alignment_type	METABOLIC_alignment_type	Pfam_alignment_type	dbCAN_alignment_type	PHROG_alignment_type	FOAM_alignment_type	KEGG_hmm_id	METABOLIC_hmm_id	Pfam_hmm_id	dbCAN_hmm_id	PHROG_hmm_id	FOAM_hmm_id	KEGG_evalue	METABOLIC_evalue	Pfam_evalue	dbCAN_evalue	PHROG_evalue	FOAM_evalue	KEGG_coverage_sequence	METABOLIC_coverage_sequence	Pfam_coverage_sequence	dbCAN_coverage_sequence	PHROG_coverage_sequence	FOAM_coverage_sequence	KEGG_coverage_hmm	METABOLIC_coverage_hmm	Pfam_coverage_hmm	dbCAN_coverage_hmm	PHROG_coverage_hmm	FOAM_coverage_hmm	Pfam_V-score	Pfam_VL-score	KEGG_V-score	KEGG_VL-score	PHROG_V-score	PHROG_VL-score	CAMPER_score	CAMPER_alignment_type	CAMPER_hmm_id	CAMPER_evalue	CAMPER_coverage_sequence	CAMPER_coverage_hmm	gene_length_bases	prot_length_AAs	contig_left_end_dist	contig_right_end_dist	contig_left_end_gene_dist	contig_right_end_gene_dist	contig_avg_KEGG_V-score	contig_avg_Pfam_V-score	contig_avg_PHROG_V-score	contig_avg_KEGG_VL-score	contig_avg_Pfam_VL-score	contig_avg_PHROG_VL-score	circular_contig	window_avg_KEGG_VL-score	window_avg_Pfam_VL-score	window_avg_PHROG_VL-score	window_avg_KEGG_V-score	window_avg_Pfam_V-score	window_avg_PHROG_V-score	candidate_region_id	refined_region_id	viral_region_id	step1_seed_strict_wvl	step1_in_candidate_region	step2_passes_vscore_gate	step2_in_refined_core	step3_bridge_ok	step3_in_walkback_extended	step4_in_snapped_region	step5_in_merged_region	KEGG_viral_left_dist	KEGG_viral_right_dist	Pfam_viral_left_dist	Pfam_viral_right_dist	PHROG_viral_left_dist	PHROG_viral_right_dist	KEGG_MGE_left_dist	KEGG_MGE_right_dist	Pfam_MGE_left_dist	Pfam_MGE_right_dist	PHROG_MGE_left_dist	PHROG_MGE_right_dist	KEGG_V-score_left_MGE	KEGG_V-score_right_MGE	KEGG_VL-score_left_MGE	KEGG_VL-score_right_MGE	Pfam_V-score_left_MGE	Pfam_V-score_right_MGE	Pfam_VL-score_left_MGE	Pfam_VL-score_right_MGE	PHROG_V-score_left_MGE	PHROG_V-score_right_MGE	PHROG_VL-score_left_MGE	PHROG_VL-score_right_MGE	LGBM_viral_prob	Viral_Origin_Confidence
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_19	19	7820	8083	-1	false																																																	264	88	7819.0	7311.0	18.0	13.0		10.0	10.0		4.133155538	3.686814955	false	NaN	4.133155538	3.686814955	NaN	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	NaN	3462.0	NaN	3462.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.97513914	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_20	20	8106	8369	-1	false																																																	264	88	8105.0	7025.0	19.0	12.0		10.0	10.0		4.133155538	3.686814955	false	NaN	4.133155538	3.686814955	NaN	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	NaN	3726.0	NaN	3726.0	NaN	NaN	NaN	NaN	NaN	NaN	669.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9724104	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_21	21	8884	9138	-1	false																																																	255	85	8883.0	6256.0	20.0	11.0		10.0	10.0		4.133155538	3.686814955	false	NaN	4.133155538	3.686814955	NaN	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	NaN	3990.0	NaN	3990.0	NaN	NaN	NaN	NaN	NaN	NaN	591.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.97240937	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_22	22	9374	9550	-1	false																																																	177	59	9373.0	5844.0	21.0	10.0		10.0	10.0		4.133155538	3.686814955	false	NaN	4.133155538	3.686814955	NaN	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	NaN	4245.0	NaN	4245.0	NaN	NaN	NaN	NaN	NaN	NaN	303.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.97600186	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_23	23	9547	9738	-1	false																																																	192	64	9546.0	5656.0	22.0	9.0		10.0	10.0		4.133155538	3.686814955	false	NaN	4.133155538	3.686814955	NaN	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	NaN	4422.0	NaN	4422.0	NaN	NaN	NaN	NaN	NaN	NaN	12246.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9749338	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_24	24	9751	10131	-1	false																																																	381	127	9750.0	5263.0	23.0	8.0		10.0	10.0		4.133155538	3.686814955	false	NaN	4.133155538	3.686814955	NaN	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	NaN	4614.0	NaN	4614.0	NaN	NaN	NaN	NaN	NaN	1251.0	10995.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9696444	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_25	25	10709	11056	-1	false																																																	348	116	10708.0	4338.0	24.0	7.0		10.0	10.0		4.133155538	3.686814955	false	NaN	4.133155538	3.686814955	NaN	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	NaN	4995.0	NaN	4995.0	NaN	NaN	NaN	NaN	NaN	2349.0	9897.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.96770304	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_26	26	11103	11294	-1	false																																																	192	64	11102.0	4100.0	25.0	6.0		10.0	10.0		4.133155538	3.686814955	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	5343.0	NaN	5343.0	NaN	NaN	NaN	NaN	NaN	3237.0	9009.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9779528	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_27	27	11596	11748	-1	false																																																	153	51	11595.0	3646.0	26.0	5.0		10.0	10.0		4.133155538	3.686814955	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	5535.0	NaN	5535.0	NaN	NaN	NaN	NaN	NaN	3549.0	8697.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.97277707	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_28	28	12018	12236	-1	false																																																	219	73	12017.0	3158.0	27.0	4.0		10.0	10.0		4.133155538	3.686814955	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	5688.0	NaN	5688.0	NaN	NaN	NaN	NaN	NaN	3786.0	8460.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.97275317	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_29	29	13000	13500	1	false																																																	501	167	12999.0	1894.0	28.0	3.0		10.0	10.0		4.133155538	3.686814955	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	5907.0	NaN	5907.0	NaN	NaN	NaN	NaN	NaN	3981.0	8265.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.97315544	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_30	30	13430	13852	-1	false					44.821651						full						phrog_21015						2.3e-12						0.624113475177305						0.8640776699029126														423	141	13429.0	1542.0	29.0	2.0		10.0	10.0		4.133155538	3.686814955	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	6408.0	NaN	6408.0	NaN	NaN	NaN	NaN	NaN	4452.0	7794.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9557293	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_31	31	14020	14268	-1	false																																																	249	83	14019.0	1126.0	30.0	1.0		10.0	10.0		4.133155538	3.686814955	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	6831.0	NaN	6831.0	NaN	NaN	NaN	NaN	NaN	4578.0	7668.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.95163757	high
vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676	vRhyme_unbinned_56__MGr3G3H3I_000000166676_32	32	14666	15394	-1	false																																																	729	243	14665.0	0.0	31.0	0.0		10.0	10.0		4.133155538	3.686814955	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	7080.0	NaN	7080.0	NaN	NaN	NaN	NaN	NaN	5274.0	6972.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.92966175	high
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_1	1	459	1298	1	false																																																	840	280	458.0	13503.0	0.0	13.0		6.3			3.078338166		false	NaN	2.414973348	NaN	NaN	2.6	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	12327.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6609.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7579029	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_2	2	1506	3797	1	false																																																	2292	764	1505.0	11004.0	1.0	12.0		6.3			3.078338166		false	NaN	2.414973348	NaN	NaN	2.6	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	11487.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6318.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.69089466	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_3	3	4116	4964	-1	false																																																	849	283	4115.0	9837.0	2.0	11.0		6.3			3.078338166		false	NaN	2.414973348	NaN	NaN	2.6	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	9195.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5943.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6571356	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_4	4	5024	7354	-1	false			56.988358						full						PF16640.12						4.7e-16						0.2857142857142857						0.9772727272727273				2.6	2.414973348											2331	777	5023.0	7447.0	3.0	10.0		6.3			3.078338166		false	NaN	2.414973348	NaN	NaN	2.6	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	8346.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5598.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.44852892	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_5	5	7415	8314	-1	false																																																	900	300	7414.0	6487.0	4.0	9.0		6.3			3.078338166		false	NaN	2.414973348	NaN	NaN	2.6	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	6015.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5385.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5310299	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_6	6	8425	10422	-1	false					83.941605						full						phrog_8462						2.1e-24						0.9099099099099099						0.8035714285714286														1998	666	8424.0	4379.0	5.0	8.0		6.3			3.078338166		false	NaN	3.078338166	NaN	NaN	6.3	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	5115.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5037.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5040779	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_7	7	10580	10732	-1	false																																																	153	51	10579.0	4069.0	6.0	7.0		6.3			3.078338166		false	NaN	3.741702984	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	3117.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4437.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.58481425	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_8	8	10759	11343	-1	false																																																	585	195	10758.0	3458.0	7.0	6.0		6.3			3.078338166		false	NaN	3.741702984	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	2964.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4206.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.58319485	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_9	9	11455	12081	-1	false																																																	627	209	11454.0	2720.0	8.0	5.0		6.3			3.078338166		false	NaN	3.741702984	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	2379.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3861.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.55224186	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_10	10	12187	12627	-1	false																																																	441	147	12186.0	2174.0	9.0	4.0		6.3			3.078338166		false	NaN	3.741702984	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	1752.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2187.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5334088	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_11	11	12647	13087	-1	false																																																	441	147	12646.0	1714.0	10.0	3.0		6.3			3.078338166		false	NaN	3.741702984	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	1311.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1635.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5334114	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_12	12	13167	13637	-1	false																																																	471	157	13166.0	1164.0	11.0	2.0		6.3			3.078338166		false	NaN	3.741702984	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	870.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1356.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.51861984	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_13	13	13634	14032	-1	false			39.695705						full						PF25138.2						8.9e-11						0.5939849624060151						0.632																399	133	13633.0	769.0	12.0	1.0		6.3			3.078338166		false	NaN	3.741702984	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	399.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1197.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5085318	medium
vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145	vRhyme_unbinned_57__MGr3G3H3I_000000170145_14	14	14103	14801	-1	false			32.458179						full						PF09956.16						1.9e-8						0.6866952789699571						0.883495145631068				10.0	3.741702984											699	233	14102.0	0.0	13.0	0.0		6.3			3.078338166		false	NaN	3.741702984	NaN	NaN	10.0	NaN	0	0		true	true	true	true	true	true	true	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	729.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5708487	medium
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_1	1	230	526	1	false																																																	297	99	229.0	13576.0	0.0	20.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.3411043815	4.2221023685	3.0598517415	10.0	10.0	7.515000000000001	0			true	true	false	false	true	false	false	false	NaN	864.0	NaN	864.0	NaN	3231.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.9867537	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_2	2	578	1144	-1	false																																																	567	189	577.0	12958.0	1.0	19.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.3411043815	4.2221023685	3.0598517415	10.0	10.0	7.515000000000001	0			true	true	false	false	true	false	false	false	NaN	567.0	NaN	567.0	NaN	2934.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.9891525	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_3	3	1277	3367	1	false	106.541695		112.424568		89.728043		full		full		full		K21919		PF00805.29		phrog_7713		2.9e-31		9.4e-34		1.7e-26		0.2769010043041607		0.20516499282639886		0.22955523672883787		0.3286852589641434		1.0		0.49514563106796117		10.0	3.878061981	10.0	3.855337404	5.03	2.701567985							2091	697	1276.0	10735.0	2.0	18.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.3411043815	4.202644157666667	3.0598517415	10.0	10.0	7.515000000000001	0	0	0	true	true	false	false	true	true	true	true	NaN	2367.0	NaN	2367.0	NaN	2367.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.9882997	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_4	4	3364	3639	-1	false																																																	276	92	3363.0	10463.0	3.0	17.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.3411043815	4.202644157666667	3.0598517415	10.0	10.0	7.515000000000001	0	0	0	true	true	false	false	true	true	true	true	2091.0	276.0	2091.0	276.0	NaN	276.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.99007016	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_5	5	3636	5060	-1	false	42.66111		94.491417		179.308304		full		full		full		K06909		PF03237.22		phrog_31467		8.4e-12		1.5e-27		1.9e-53		0.68		0.47157894736842104		0.44		0.6976241900647948		0.986046511627907		0.8314176245210728		10.0	4.566142756	10.0	4.826871359	10.0	3.418135498							1425	475	3635.0	9042.0	4.0	16.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.3411043815	3.6735730760000003	3.0598517415	10.0	7.805	7.515000000000001	0	0	0	true	true	true	true	true	true	true	true	2367.0	NaN	2367.0	4716.0	NaN	7692.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.99603355	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_6	6	5296	5496	-1	false																																																	201	67	5295.0	8606.0	5.0	15.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.3411043815	3.6735730760000003	3.0598517415	10.0	7.805	7.515000000000001	0	0	0	true	true	false	true	true	true	true	true	1425.0	NaN	1425.0	3291.0	1425.0	6267.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.99651295	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_7	7	5493	5810	-1	false																																																	318	106	5492.0	8292.0	6.0	14.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.3411043815	3.6735730760000003	3.0598517415	10.0	7.805	7.515000000000001	0	0	0	true	true	false	true	true	true	true	true	1626.0	NaN	1626.0	3090.0	1626.0	6066.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.9968384	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_8	8	5767	6186	-1	false																																																	420	140	5766.0	7916.0	7.0	13.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.3411043815	3.6087916576000003	2.904698677666667	10.0	8.244	6.32	0	0	0	true	true	false	true	true	true	true	true	1944.0	NaN	1944.0	2772.0	1944.0	5748.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.99664086	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_9	9	6161	6736	-1	false																																																	576	192	6160.0	7366.0	8.0	12.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.3411043815	3.6281209223333337	3.3231007015000005	10.0	8.536666666666667	7.24	0	0	0	true	true	false	true	true	true	true	true	2364.0	NaN	2364.0	2352.0	2364.0	5328.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.9932265	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_10	10	6737	6988	-1	false																																																	252	84	6736.0	7114.0	9.0	11.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.826871359	3.5781327106000007	3.530278273666667	10.0	8.244	7.976666666666667	0	0	0	true	true	false	true	true	true	true	true	2940.0	NaN	2940.0	1776.0	2940.0	4752.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.9931726	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_11	11	6994	8199	-1	false																																																	1206	402	6993.0	5903.0	10.0	10.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.826871359	3.5781327106000007	3.530278273666667	10.0	8.244	7.976666666666667	0	0	0	true	true	false	true	true	true	true	true	3192.0	NaN	3192.0	1524.0	3192.0	4500.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.9925868	high
vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243	vRhyme_unbinned_58__MGr3G3H3I_000000175243_12	12	8243	8560	-1	false																																																	318	106	8242.0	5542.0	11.0	9.0	10.0	8.536666666666667	7.24	4.3411043815	3.6281209223333337	3.3231007015000005	false	4.826871359	3.5781327106000007	3.530278273666667	10.0	8.244	7.976666666666667	0	0	0	true	true	false	true	true	true	true	true	4398.0	NaN	4398.0	318.0	4398.0	3294.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	4.5783067	0.9949942	high
